time;Flex6;GyroY;angle;filteredAngle
141223;669;3.86;17.10;16.52
141259;669;4.01;17.10;16.66
141295;664;4.79;12.60;15.89
141331;669;3.93;17.10;16.12
141367;669;2.92;17.10;16.28
141403;667;4.66;15.30;16.09
141438;669;4.40;17.10;16.31
141474;668;3.53;16.20;16.29
141510;669;4.46;17.10;16.48
141546;663;3.44;11.70;15.50
141582;667;2.79;15.30;15.35
141618;669;2.42;17.10;15.57
141654;667;6.89;15.30;15.57
141689;670;7.80;18.00;16.23
141724;670;4.60;18.00;16.73
141760;668;-2.53;16.20;16.45
141796;669;0.79;17.10;16.37
141832;670;1.06;18.00;16.50
141868;669;6.69;17.10;16.67
141903;669;6.15;17.10;16.91
141939;667;2.36;15.30;16.62
141975;669;3.00;17.10;16.70
142011;670;0.05;18.00;16.83
142047;670;3.27;18.00;17.01
142083;663;7.03;11.70;16.07
142118;670;0.73;18.00;16.37
142154;669;2.97;17.10;16.46
142190;668;2.44;16.20;16.35
142226;670;3.31;18.00;16.65
142262;667;2.95;15.30;16.36
142298;670;-2.81;18.00;16.43
142333;670;-2.63;18.00;16.40
142369;671;5.24;18.90;16.86
142405;669;3.02;17.10;16.93
142441;672;10.93;19.80;17.88
142477;674;2.69;21.60;18.87
142513;675;5.85;22.50;19.93
142548;676;-1.64;23.40;20.72
142584;674;-5.01;21.60;20.74
142620;676;-3.73;23.40;21.04
142655;676;0.28;23.40;21.44
142691;676;8.14;23.40;22.17
142727;671;8.80;18.90;22.06
142763;675;12.16;22.50;22.88
142798;675;22.18;22.50;24.06
142834;675;21.79;22.50;25.22
142870;675;-2.90;22.50;25.21
142906;674;-0.82;21.60;24.61
142942;672;3.76;19.80;23.73
142978;675;2.07;22.50;23.46
143013;674;0.50;21.60;22.96
143049;673;5.37;20.70;22.52
143085;674;0.16;21.60;22.19
143121;675;-4.72;22.50;21.85
143157;675;-6.74;22.50;21.38
143193;675;-14.39;22.50;20.61
143228;675;-14.03;22.50;19.84
143264;677;-15.66;24.30;19.48
143300;676;-17.61;23.40;18.94
143336;676;-12.12;23.40;18.72
143372;676;-5.60;23.40;18.96
143408;671;-3.47;18.90;18.55
143443;676;0.04;23.40;19.40
143479;674;8.43;21.60;20.25
143515;676;10.44;23.40;21.61
143551;675;11.27;22.50;22.73
143587;676;13.17;23.40;23.96
143623;675;11.86;22.50;24.76
143659;671;13.60;18.90;24.71
143694;676;16.15;23.40;25.62
143730;673;14.34;20.70;25.77
143766;675;13.92;22.50;26.15
143802;675;7.86;22.50;26.15
143838;675;3.21;22.50;25.77
143874;675;-1.12;22.50;25.10
143909;675;1.06;22.50;24.45
143945;673;2.32;20.70;23.57
143981;675;11.95;22.50;23.58
144017;675;6.80;22.50;23.58
144053;675;8.09;22.50;23.62
144089;675;4.19;22.50;23.49
144124;675;2.71;22.50;23.25
144160;675;5.29;22.50;23.09
144196;675;4.05;22.50;22.93
144232;675;-0.15;22.50;22.61
144267;673;6.22;20.70;22.15
144303;675;3.23;22.50;22.09
144338;673;5.69;20.70;21.77
144374;675;4.38;22.50;21.85
144410;674;4.60;21.60;21.75
144446;675;4.53;22.50;21.85
144482;675;3.44;22.50;21.90
144518;670;3.79;18.00;21.01
144553;675;4.08;22.50;21.18
144589;674;3.30;21.60;21.13
144625;673;4.01;20.70;20.93
144661;674;3.63;21.60;20.95
144697;671;-0.70;18.90;20.24
144733;674;2.78;21.60;20.25
144769;668;2.31;16.20;19.19
144804;673;-1.26;20.70;19.07
144840;674;0.69;21.60;19.20
144876;673;1.91;20.70;19.22
144912;672;4.14;19.80;19.20
144948;673;3.12;20.70;19.38
144984;672;4.05;19.80;19.41
145019;673;2.42;20.70;19.58
145055;672;3.27;19.80;19.56
145091;672;3.11;19.80;19.54
145126;673;3.29;20.70;19.72
145162;672;4.41;19.80;19.74
145198;669;4.34;17.10;19.23
145233;672;4.26;19.80;19.34
145269;671;0.40;18.90;19.10
145305;671;2.63;18.90;18.92
145341;672;3.81;19.80;19.02
145377;672;3.18;19.80;19.12
145413;672;3.24;19.80;19.21
145448;672;4.44;19.80;19.34
145484;672;1.52;19.80;19.36
145520;672;2.73;19.80;19.38
145556;672;4.61;19.80;19.48
145592;673;2.26;20.70;19.70
145628;666;3.18;14.40;18.60
145664;672;5.55;19.80;18.85
145699;672;2.24;19.80;19.00
145735;672;2.10;19.80;19.08
145771;668;5.45;16.20;18.53
145807;670;3.79;18.00;18.41
145843;672;3.77;19.80;18.67
145879;672;6.08;19.80;18.99
145914;672;2.40;19.80;19.16
145950;672;3.98;19.80;19.31
145986;672;4.40;19.80;19.46
146022;672;8.18;19.80;19.75
146057;671;2.55;18.90;19.65
146093;672;5.50;19.80;19.79
146128;672;0.25;19.80;19.71
146164;672;3.91;19.80;19.69
146200;672;-0.59;19.80;19.54
146236;672;2.50;19.80;19.46
146272;672;2.98;19.80;19.45
146308;672;3.95;19.80;19.51
146343;670;2.18;18.00;19.16
146379;672;3.26;19.80;19.24
146415;672;5.38;19.80;19.41
146451;673;-1.07;20.70;19.53
146487;672;4.44;19.80;19.58
146523;673;1.57;20.70;19.75
146558;672;3.61;19.80;19.76
146594;672;3.04;19.80;19.78
146630;672;1.07;19.80;19.71
146666;672;3.97;19.80;19.74
146702;672;3.27;19.80;19.77
146738;670;1.01;18.00;19.34
146774;672;4.35;19.80;19.43
146809;672;1.81;19.80;19.46
146845;670;2.69;18.00;19.13
146880;672;2.73;19.80;19.22
146916;672;2.19;19.80;19.28
146952;673;4.33;20.70;19.60
146988;672;3.05;19.80;19.68
147023;670;3.14;18.00;19.37
147059;672;2.08;19.80;19.42
147095;670;1.47;18.00;19.05
147131;672;3.77;19.80;19.18
147167;673;2.46;20.70;19.46
147203;670;3.44;18.00;19.19
147238;672;4.28;19.80;19.36
147274;665;3.22;13.50;18.20
147310;672;3.15;19.80;18.46
147346;670;3.16;18.00;18.34
147382;670;2.71;18.00;18.21
147418;672;4.92;19.80;18.55
147453;673;2.50;20.70;18.98
147489;673;3.49;20.70;19.36
147525;671;2.39;18.90;19.27
147561;673;4.25;20.70;19.62
147597;665;4.77;13.50;18.48
147633;672;1.14;19.80;18.65
147668;670;5.00;18.00;18.54
147704;670;2.77;18.00;18.40
147739;672;2.82;19.80;18.64
147775;668;3.28;16.20;18.12
147811;672;2.18;19.80;18.37
147847;672;3.83;19.80;18.64
147883;672;3.51;19.80;18.89
147918;672;3.70;19.80;19.12
147954;669;4.43;17.10;18.79
147990;672;2.89;19.80;19.00
148026;673;1.18;20.70;19.28
148062;670;4.15;18.00;19.05
148098;672;3.52;19.80;19.22
148133;672;2.02;19.80;19.32
148169;672;3.45;19.80;19.43
148205;672;4.13;19.80;19.57
148241;670;3.57;18.00;19.31
148277;672;4.28;19.80;19.48
148313;671;4.01;18.90;19.44
148348;672;2.92;19.80;19.54
148384;671;4.47;18.90;19.48
148420;672;3.89;19.80;19.61
148456;672;2.76;19.80;19.66
148492;672;3.98;19.80;19.74
148528;672;3.16;19.80;19.78
148563;672;3.81;19.80;19.82
148599;672;3.08;19.80;19.84
148634;672;2.72;19.80;19.83
148670;670;3.96;18.00;19.49
148706;672;1.65;19.80;19.48
148742;672;3.00;19.80;19.50
148777;672;3.99;19.80;19.57
148813;672;2.36;19.80;19.60
148849;670;3.30;18.00;19.26
148885;672;2.63;19.80;19.32
148921;672;2.76;19.80;19.38
148957;672;3.20;19.80;19.45
148993;669;1.82;17.10;18.91
149028;672;2.63;19.80;19.01
149064;667;3.91;15.30;18.24
149100;671;2.95;18.90;18.29
149136;672;1.67;19.80;18.49
149172;671;3.13;18.90;18.51
149208;672;2.46;19.80;18.71
149243;672;2.24;19.80;18.87
149279;673;3.26;20.70;19.23
149315;672;3.38;19.80;19.38
149351;672;2.97;19.80;19.50
149387;673;4.21;20.70;19.82
149423;672;2.96;19.80;19.89
149458;672;3.34;19.80;19.93
149494;672;2.93;19.80;19.95
149529;672;3.00;19.80;19.95
149565;672;3.26;19.80;19.96
149601;672;3.52;19.80;19.98
149637;672;3.29;19.80;19.99
149672;673;2.95;20.70;20.17
149708;672;0.72;19.80;20.03
149744;672;3.34;19.80;19.98
149780;670;3.27;18.00;19.59
149816;673;2.76;20.70;19.80
149852;672;3.84;19.80;19.84
149888;672;2.89;19.80;19.86
149923;672;1.39;19.80;19.79
149959;672;2.63;19.80;19.76
149995;673;2.56;20.70;19.92
150031;672;1.93;19.80;19.86
150067;673;0.89;20.70;19.94
150103;672;3.84;19.80;19.92
150138;672;2.12;19.80;19.89
150174;673;2.47;20.70;20.04
150210;673;2.48;20.70;20.17
150246;671;3.27;18.90;19.95
150282;673;1.72;20.70;20.08
150318;667;2.69;15.30;19.10
150353;672;3.15;19.80;19.20
150389;673;2.63;20.70;19.47
150424;668;3.25;16.20;18.82
150460;673;5.00;20.70;19.25
150496;673;3.73;20.70;19.61
150532;672;3.18;19.80;19.71
150567;673;3.98;20.70;19.99
150603;666;4.63;14.40;18.97
150639;672;2.83;19.80;19.12
150675;669;4.18;17.10;18.73
150711;673;4.74;20.70;19.17
150747;673;3.16;20.70;19.51
150782;672;3.01;19.80;19.59
150818;673;3.98;20.70;19.86
150854;673;2.39;20.70;20.04
150890;673;2.58;20.70;20.17
150926;672;3.02;19.80;20.11
150962;670;2.47;18.00;19.66
150998;672;2.69;19.80;19.64
151033;673;3.06;20.70;19.84
151069;672;2.37;19.80;19.80
151105;672;3.82;19.80;19.82
151141;672;4.08;19.80;19.87
151177;667;2.02;15.30;18.92
151213;670;2.91;18.00;18.65
151248;672;3.03;19.80;18.81
151283;672;4.24;19.80;19.01
151319;672;3.53;19.80;19.19
151355;672;2.18;19.80;19.28
151391;673;4.67;20.70;19.62
151427;673;2.11;20.70;19.84
151462;670;2.02;18.00;19.43
151498;672;4.63;19.80;19.54
151534;672;2.90;19.80;19.60
151570;670;2.19;18.00;19.24
151606;673;3.61;20.70;19.53
151642;671;2.48;18.90;19.38
151677;673;2.71;20.70;19.62
151713;672;3.63;19.80;19.68
151749;673;2.92;20.70;19.90
151785;673;1.94;20.70;20.04
151821;673;1.69;20.70;20.13
151857;672;2.78;19.80;20.06
151892;673;3.32;20.70;20.21
151928;673;3.95;20.70;20.39
151964;671;2.33;18.90;20.12
152000;673;1.89;20.70;20.20
152036;671;3.23;18.90;19.95
152072;672;2.22;19.80;19.89
152108;673;3.32;20.70;20.06
152143;671;3.40;18.90;19.86
152179;673;2.36;20.70;20.02
152214;673;1.51;20.70;20.11
152250;672;3.44;19.80;20.06
152286;673;2.42;20.70;20.18
152322;673;3.10;20.70;20.31
152357;672;4.02;19.80;20.28
152393;671;5.16;18.90;20.14
152429;673;2.24;20.70;20.28
152465;667;2.54;15.30;19.27
152501;673;2.34;20.70;19.47
152537;669;3.54;17.10;18.97
152572;670;2.82;18.00;18.71
152608;673;3.86;20.70;19.08
152644;673;3.21;20.70;19.40
152680;673;3.21;20.70;19.68
152716;673;2.95;20.70;19.91
152752;673;3.94;20.70;20.13
152787;672;2.85;19.80;20.10
152823;673;3.17;20.70;20.25
152859;665;2.14;13.50;18.87
152895;673;2.52;20.70;19.13
152931;670;4.32;18.00;18.89
152967;673;1.99;20.70;19.19
153003;673;2.89;20.70;19.46
153038;670;2.73;18.00;19.14
153074;673;2.87;20.70;19.42
153110;672;3.67;19.80;19.52
153145;672;2.02;19.80;19.55
153181;673;3.21;20.70;19.78
153217;673;2.90;20.70;19.98
153252;673;3.63;20.70;20.18
153288;673;3.09;20.70;20.34
153324;672;3.59;19.80;20.31
153360;673;2.63;20.70;20.42
153396;672;3.38;19.80;20.34
153432;672;3.74;19.80;20.29
153467;673;2.47;20.70;20.39
153503;672;3.48;19.80;20.31
153539;672;3.66;19.80;20.26
153575;672;3.98;19.80;20.23
153611;672;3.40;19.80;20.19
153647;670;2.95;18.00;19.75
153682;673;3.14;20.70;19.93
153718;671;3.19;18.90;19.71
153754;672;2.69;19.80;19.69
153790;666;3.21;14.40;18.59
153826;672;2.82;19.80;18.72
153862;672;2.78;19.80;18.86
153897;672;3.57;19.80;19.01
153933;672;3.18;19.80;19.15
153969;673;2.79;20.70;19.43
154005;672;2.24;19.80;19.47
154041;672;3.43;19.80;19.53
154076;672;2.31;19.80;19.55
154112;672;4.11;19.80;19.63
154147;672;3.13;19.80;19.69
154183;672;2.54;19.80;19.70
154219;673;2.68;20.70;19.89
154255;673;3.89;20.70;20.10
154291;672;2.71;19.80;20.07
154327;672;3.31;19.80;20.04
154362;672;2.96;19.80;20.01
154398;673;2.75;20.70;20.15
154434;672;3.26;19.80;20.11
154470;671;3.81;18.90;19.91
154506;672;2.15;19.80;19.86
154542;672;2.71;19.80;19.82
154577;672;2.88;19.80;19.80
154613;673;3.02;20.70;19.97
154649;672;2.48;19.80;19.93
154685;672;2.74;19.80;19.88
154721;673;3.10;20.70;20.05
154757;672;3.63;19.80;20.04
154792;672;3.51;19.80;20.03
154828;673;2.18;20.70;20.16
154864;672;3.53;19.80;20.11
154900;673;2.11;20.70;20.22
154936;672;1.76;19.80;20.08
154972;670;2.74;18.00;19.63
155006;672;4.58;19.80;19.69
155042;671;2.05;18.90;19.50
155078;672;1.70;19.80;19.48
155114;673;3.97;20.70;19.72
155150;672;2.51;19.80;19.73
155186;673;2.31;20.70;19.90
155222;671;2.34;18.90;19.67
155257;672;3.67;19.80;19.70
155293;667;3.34;15.30;18.82
155329;673;2.48;20.70;19.13
155365;671;2.10;18.90;19.02
155401;673;2.31;20.70;19.29
155437;673;2.98;20.70;19.55
155472;673;3.36;20.70;19.81
155508;674;2.62;21.60;20.20
155544;673;2.26;20.70;20.32
155580;672;2.02;19.80;20.21
155616;671;2.20;18.90;19.93
155652;672;1.88;19.80;19.85
155687;672;2.52;19.80;19.81
155723;673;2.64;20.70;19.98
155759;672;2.60;19.80;19.95
155795;666;2.66;14.40;18.82
155831;671;3.00;18.90;18.77
155867;672;3.71;19.80;18.97
155901;673;2.52;20.70;19.30
155937;673;2.34;20.70;19.57
155973;672;1.33;19.80;19.57
156009;673;2.76;20.70;19.78
156045;672;5.07;19.80;19.89
156081;672;4.84;19.80;20.02
156116;672;4.12;19.80;20.11
156152;672;3.70;19.80;20.15
156188;673;3.66;20.70;20.35
156224;673;2.41;20.70;20.46
156260;673;4.27;20.70;20.60
156296;673;4.93;20.70;20.77
156332;672;3.24;19.80;20.67
156367;672;1.76;19.80;20.49
156403;672;2.63;19.80;20.33
156439;672;2.43;19.80;20.18
156475;671;2.40;18.90;19.88
156511;672;2.46;19.80;19.80
156547;672;2.76;19.80;19.75
156582;672;1.60;19.80;19.67
156618;673;2.76;20.70;19.82
156654;672;2.66;19.80;19.79
156690;673;0.18;20.70;19.85
156726;673;2.52;20.70;19.95
156762;673;-2.94;20.70;19.86
156797;672;-17.56;19.80;18.91
156833;672;-17.37;19.80;17.84
156869;673;-16.92;20.70;17.05
156905;673;-10.37;20.70;16.69
156941;672;-7.50;19.80;16.50
156977;670;-4.95;18.00;16.24
157012;672;-1.06;19.80;16.68
157048;673;2.79;20.70;17.55
157083;673;1.34;20.70;18.37
157119;667;10.80;15.30;18.37
157155;673;7.11;20.70;19.46
157191;673;13.85;20.70;20.66
157227;673;19.60;20.70;21.99
157262;673;18.44;20.70;23.17
157298;674;0.28;21.60;23.58
157334;674;1.48;21.60;23.58
157370;675;2.02;22.50;23.62
157406;675;-0.32;22.50;23.49
157442;676;-0.40;23.40;23.48
157477;671;2.37;18.90;22.63
157513;676;2.43;23.40;22.84
157549;676;-0.08;23.40;22.96
157585;676;3.60;23.40;23.16
157621;675;3.05;22.50;23.19
157657;671;2.40;18.90;22.44
157692;676;2.94;23.40;22.72
157728;676;4.09;23.40;23.02
157764;675;3.95;22.50;23.10
157800;676;3.76;23.40;23.34
157836;676;1.05;23.40;23.43
157872;676;1.18;23.40;23.45
157907;671;4.05;18.90;22.64
157943;676;4.53;23.40;22.91
157979;675;2.57;22.50;22.91
158015;675;3.02;22.50;22.90
158050;676;3.44;23.40;23.09
158086;676;2.63;23.40;23.22
158121;676;3.72;23.40;23.36
158157;676;3.92;23.40;23.49
158193;671;2.12;18.90;22.62
158229;676;2.19;23.40;22.74
158265;676;4.05;23.40;22.92
158301;670;3.10;18.00;21.97
158337;676;1.20;23.40;22.15
158372;676;1.63;23.40;22.31
158408;675;2.11;22.50;22.29
158444;676;-0.95;23.40;22.34
158480;674;0.50;21.60;22.02
158516;676;2.60;23.40;22.21
158552;671;4.59;18.90;21.59
158587;675;3.18;22.50;21.78
158623;676;3.27;23.40;22.15
158659;676;1.86;23.40;22.40
158695;676;-1.77;23.40;22.45
158731;675;1.24;22.50;22.35
158767;675;1.11;22.50;22.28
158802;676;2.71;23.40;22.49
158838;675;1.84;22.50;22.48
158874;669;1.46;17.10;21.36
158909;674;1.65;21.60;21.30
158945;675;2.37;22.50;21.48
158981;676;2.56;23.40;21.85
159016;675;0.55;22.50;21.93
159052;674;2.44;21.60;21.85
159088;676;2.25;23.40;22.16
159124;675;1.40;22.50;22.22
159160;675;2.68;22.50;22.30
159196;673;3.51;20.70;22.06
159232;676;3.43;23.40;22.41
159267;676;2.27;23.40;22.67
159303;676;2.96;23.40;22.91
159339;673;2.65;20.70;22.54
159375;676;3.50;23.40;22.80
159411;669;2.57;17.10;21.70
159447;676;1.59;23.40;21.98
159482;671;3.22;18.90;21.36
159518;673;3.02;20.70;21.20
159554;676;3.51;23.40;21.65
159590;674;4.41;21.60;21.73
159626;675;4.91;22.50;22.02
159662;675;3.59;22.50;22.22
159697;676;3.81;23.40;22.57
159733;676;3.92;23.40;22.86
159769;676;2.11;23.40;23.02
159804;676;4.65;23.40;23.22
159840;676;4.23;23.40;23.40
159876;676;3.20;23.40;23.51
159911;676;2.73;23.40;23.55
159947;676;4.17;23.40;23.63
159983;675;2.47;22.50;23.45
160019;675;3.03;22.50;23.29
160055;675;3.27;22.50;23.16
160091;673;4.37;20.70;22.73
160126;676;1.94;23.40;22.82
160162;675;-0.52;22.50;22.60
160198;675;1.41;22.50;22.43
160234;675;-16.73;22.50;21.57
160270;672;-4.87;19.80;20.46
160306;673;1.96;20.70;20.09
160342;672;-7.79;19.80;19.40
160377;672;-2.71;19.80;18.95
160413;671;-18.85;18.90;17.82
160449;667;-0.92;15.30;16.61
160485;670;0.79;18.00;16.47
160521;670;-3.79;18.00;16.34
160557;671;-2.25;18.90;16.48
160592;671;-0.54;18.90;16.73
160628;669;-4.02;17.10;16.49
160664;670;-4.03;18.00;16.44
160700;670;-5.77;18.00;16.33
160736;670;-13.05;18.00;15.92
160772;667;-1.21;15.30;15.39
160807;663;-12.20;11.70;13.93
160843;669;2.31;17.10;14.26
160879;668;0.09;16.20;14.54
160914;668;-6.54;16.20;14.59
160950;668;-4.37;16.20;14.63
160986;668;-2.95;16.20;14.74
161021;667;-8.78;15.30;14.45
161057;668;-15.58;16.20;14.03
161093;666;-17.37;14.40;13.10
161129;666;-26.87;14.40;11.87
161165;664;-31.99;12.60;10.10
161201;663;-18.74;11.70;8.85
161236;659;-16.29;8.10;7.43
161272;661;-7.17;9.90;7.16
161308;659;-22.19;8.10;6.27
161344;659;-16.39;8.10;5.63
161380;658;-10.46;7.20;5.24
161416;657;-24.81;6.30;4.33
161452;656;-21.11;5.40;3.37
161487;650;-31.16;0.00;1.09
161523;652;-37.95;1.80;-0.88
161559;650;-27.52;0.00;-2.59
161595;648;-24.54;-1.80;-4.07
161631;647;-8.76;-2.70;-4.64
161667;641;-2.98;-8.10;-5.57
161702;646;-7.07;-3.60;-5.31
161738;646;0.59;-3.60;-4.70
161774;645;0.59;-4.50;-4.19
161810;646;-1.27;-3.60;-3.60
161846;645;4.14;-4.50;-3.09
161882;646;3.33;-3.60;-2.45
161917;642;3.92;-7.20;-2.64
161953;646;15.25;-3.60;-1.65
161989;641;0.44;-8.10;-2.15
162025;644;-0.79;-5.40;-2.34
162061;646;3.08;-3.60;-2.12
162097;646;3.75;-3.60;-1.90
162132;642;0.98;-7.20;-2.58
162168;646;8.46;-3.60;-2.20
162204;646;2.29;-3.60;-2.02
162240;647;-0.50;-2.70;-1.89
162276;646;1.39;-3.60;-1.99
162312;647;-1.76;-2.70;-2.04
162348;644;4.09;-5.40;-2.47
162383;646;2.28;-3.60;-2.48
162419;646;0.80;-3.60;-2.55
162455;646;3.69;-3.60;-2.53
162491;646;1.57;-3.60;-2.57
162526;646;2.50;-3.60;-2.60
162562;646;2.05;-3.60;-2.65
162597;647;3.47;-2.70;-2.46
162633;646;4.54;-3.60;-2.43
162669;646;2.76;-3.60;-2.46
162705;640;2.48;-9.00;-3.64
162741;646;4.67;-3.60;-3.50
162777;646;1.27;-3.60;-3.47
162812;645;3.47;-4.50;-3.59
162848;646;3.85;-3.60;-3.48
162884;646;-0.95;-3.60;-3.56
162920;646;5.72;-3.60;-3.45
162956;646;1.33;-3.60;-3.45
162992;646;2.26;-3.60;-3.45
163027;646;2.76;-3.60;-3.44
163063;646;0.64;-3.60;-3.51
163099;646;4.02;-3.60;-3.47
163135;646;4.27;-3.60;-3.38
163171;646;4.34;-3.60;-3.28
163207;644;2.70;-5.40;-3.62
163243;644;3.95;-5.40;-3.91
163278;646;3.14;-3.60;-3.81
163314;646;4.50;-3.60;-3.67
163350;646;1.54;-3.60;-3.66
163385;646;4.09;-3.60;-3.59
163421;644;6.40;-5.40;-3.79
163457;646;2.87;-3.60;-3.68
163492;646;3.55;-3.60;-3.61
163528;645;1.34;-4.50;-3.83
163564;646;1.82;-3.60;-3.87
163600;647;0.83;-2.70;-3.76
163636;645;3.44;-4.50;-3.94
163672;643;3.37;-6.30;-4.42
163707;646;1.18;-3.60;-4.37
163743;646;3.63;-3.60;-4.24
163779;647;18.50;-2.70;-3.30
163815;641;22.11;-8.10;-3.19
163851;648;-12.59;-1.80;-3.08
163887;646;-17.44;-3.60;-4.12
163922;647;-31.14;-2.70;-5.70
163958;648;-26.50;-1.80;-7.00
163994;647;-8.36;-2.70;-7.52
164030;648;0.64;-1.80;-6.99
164066;647;3.63;-2.70;-6.22
164102;647;-2.53;-2.70;-5.59
164137;648;1.85;-1.80;-4.71
164173;647;-3.10;-2.70;-4.28
164209;647;-9.83;-2.70;-4.25
164245;647;-11.89;-2.70;-4.47
164281;644;-7.60;-5.40;-5.11
164317;647;-0.96;-2.70;-4.79
164353;647;3.88;-2.70;-4.16
164388;647;3.65;-2.70;-3.46
164424;647;4.60;-2.70;-2.79
164460;647;1.66;-2.70;-2.32
164496;647;-0.34;-2.70;-2.07
164532;646;-8.39;-3.60;-2.45
164568;647;-7.03;-2.70;-2.73
164602;647;-2.75;-2.70;-2.84
164638;647;-3.72;-2.70;-2.90
164674;648;-4.80;-1.80;-2.80
164710;647;-0.86;-2.70;-2.74
164746;647;-0.60;-2.70;-2.62
164782;648;-1.12;-1.80;-2.32
164817;648;-1.46;-1.80;-2.07
164853;643;-4.38;-6.30;-2.92
164889;645;-5.02;-4.50;-3.38
164925;647;-6.61;-2.70;-3.49
164961;648;-4.95;-1.80;-3.37
164997;648;-2.68;-1.80;-3.13
165032;646;0.83;-3.60;-3.10
165068;648;4.34;-1.80;-2.48
165104;648;6.73;-1.80;-1.76
165140;648;7.88;-1.80;-1.04
165176;643;10.12;-6.30;-1.24
165212;648;10.73;-1.80;-0.47
165248;647;14.85;-2.70;0.17
165283;645;16.80;-4.50;0.45
165319;648;10.52;-1.80;0.98
165355;648;6.73;-1.80;1.13
165391;649;-0.08;-0.90;1.00
165427;648;3.64;-1.80;0.64
165463;648;5.86;-1.80;0.39
165498;649;5.41;-0.90;0.36
165534;648;9.71;-1.80;0.33
165570;649;9.02;-0.90;0.52
165606;648;9.42;-1.80;0.51
165642;648;10.19;-1.80;0.52
165678;649;13.20;-0.90;0.83
165713;648;6.92;-1.80;0.69
165749;648;7.44;-1.80;0.47
165784;647;7.45;-2.70;0.04
165820;649;8.49;-0.90;0.05
165856;648;7.94;-1.80;-0.14
165892;649;7.74;-0.90;-0.15
165927;649;3.72;-0.90;-0.33
165963;646;4.79;-3.60;-1.07
165999;649;5.92;-0.90;-1.13
166035;648;5.48;-1.80;-1.34
166071;649;12.56;-0.90;-1.06
166107;649;3.90;-0.90;-1.03
166142;648;5.69;-1.80;-1.22
166178;649;6.54;-0.90;-1.18
166214;647;3.36;-2.70;-1.63
166250;648;5.50;-1.80;-1.80
166286;649;4.54;-0.90;-1.77
166322;649;3.89;-0.90;-1.77
166358;649;4.61;-0.90;-1.74
166393;649;1.70;-0.90;-1.82
166429;648;3.68;-1.80;-2.03
166465;649;6.33;-0.90;-1.89
166501;649;0.95;-0.90;-1.92
166537;648;3.84;-1.80;-2.07
166573;649;10.23;-0.90;-1.73
166608;648;2.37;-1.80;-1.81
166644;650;3.43;0.00;-1.56
166680;649;1.58;-0.90;-1.61
166715;649;5.37;-0.90;-1.54
166751;650;5.48;0.00;-1.23
166787;649;4.31;-0.90;-1.17
166822;649;0.73;-0.90;-1.28
166858;649;3.40;-0.90;-1.33
166894;649;6.46;-0.90;-1.22
166930;649;3.33;-0.90;-1.19
166966;649;5.63;-0.90;-1.09
167002;649;1.66;-0.90;-1.14
167037;650;2.80;0.00;-1.02
167073;650;5.40;0.00;-0.80
167109;650;2.15;0.00;-0.70
167145;650;3.55;0.00;-0.59
167181;650;5.16;0.00;-0.43
167217;650;-0.73;0.00;-0.49
167252;650;1.99;0.00;-0.53
167288;650;5.04;0.00;-0.42
167324;650;2.47;0.00;-0.37
167360;650;2.66;0.00;-0.34
167396;649;1.87;-0.90;-0.53
167432;650;5.82;0.00;-0.37
167468;650;3.19;0.00;-0.26
167503;651;3.81;0.90;0.01
167539;650;5.60;0.00;0.14
167575;650;1.51;0.00;0.11
167610;650;4.47;0.00;0.13
167646;649;3.60;-0.90;-0.04
167682;650;5.99;0.00;0.08
167717;650;4.37;0.00;0.17
167753;650;4.27;0.00;0.21
167789;650;3.55;0.00;0.21
167825;648;4.13;-1.80;-0.16
167861;651;10.39;0.90;0.33
167897;650;6.51;0.00;0.52
167932;651;8.79;0.90;0.92
167968;650;6.34;0.00;1.00
168004;652;7.63;1.80;1.43
168040;652;4.58;1.80;1.67
168076;652;1.07;1.80;1.67
168112;653;0.37;2.70;1.72
168147;652;2.20;1.80;1.61
168183;653;3.60;2.70;1.77
168219;651;4.16;0.90;1.60
168255;652;2.60;1.80;1.60
168291;652;3.25;1.80;1.61
168327;653;3.85;2.70;1.83
168363;652;1.84;1.80;1.78
168398;650;5.21;0.00;1.46
168434;653;5.32;2.70;1.79
168470;649;3.23;-0.90;1.28
168506;653;5.58;2.70;1.64
168541;653;1.88;2.70;1.83
168577;652;3.81;1.80;1.83
168612;652;2.34;1.80;1.78
168648;651;4.98;0.90;1.64
168684;653;2.69;2.70;1.83
168720;653;1.08;2.70;1.91
168756;650;3.52;0.00;1.48
168792;653;6.05;2.70;1.80
168827;653;0.81;2.70;1.92
168863;652;3.83;1.80;1.89
168899;653;4.18;2.70;2.09
168935;652;1.46;1.80;1.99
168971;650;5.59;0.00;1.65
169007;653;4.01;2.70;1.90
169042;652;5.72;1.80;2.00
169078;653;1.75;2.70;2.13
169114;652;1.49;1.80;1.99
169150;652;2.04;1.80;1.86
169186;653;2.55;2.70;1.95
169222;652;0.87;1.80;1.79
169257;649;4.06;-0.90;1.21
169293;650;1.25;0.00;0.83
169329;652;3.50;1.80;0.94
